"COU","Country","WASTE","Waste category","WST_OPER","Waste management operations","UNIT","Unit of measure","YEA","Year","Value","Flag Codes","Flags"
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.615,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",0.48,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2018","2018",0.331,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",0.355,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",0.397,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.286,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.309,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2005","2005",48.502,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2006","2006",49.798,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2007","2007",47.94,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2008","2008",42.602,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2009","2009",23.586,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2010","2010",23.994,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2011","2011",25.732,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2012","2012",28.337,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2013","2013",27.542,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2014","2014",31.516,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2015","2015",31.067,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2016","2016",32.095,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2017","2017",33.582,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",35.568,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",39.484,,
"LTU","Lithuania","EE6","Total waste","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",42.006,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2005","2005",2.68,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2006","2006",9.303,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2007","2007",11.671,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2008","2008",11.786,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2009","2009",6.975,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2010","2010",8.928,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2011","2011",11.835,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2012","2012",14.259,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2013","2013",16.154,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2014","2014",22.186,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2015","2015",16.26,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2016","2016",13.026,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2017","2017",13.294,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",14.221,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",16.09,,
"LTU","Lithuania","EE6","Total waste","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",16.515,,
"LTU","Lithuania","EE6","Total waste","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",13.304,,
"LTU","Lithuania","EE6","Total waste","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",13.462,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",7.948,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",8.022,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",7.845,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",3.465,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",3.965,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",4.003,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",3.339,,
"LTU","Lithuania","EE_TEE","Temperature exchange equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",3.396,,
"LTU","Lithuania","EE_SME","Screens and monitors","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",2.541,,
"LTU","Lithuania","EE_SME","Screens and monitors","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",2.952,,
"LTU","Lithuania","EE_SME","Screens and monitors","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",2.342,,
"LTU","Lithuania","EE_SME","Screens and monitors","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",2.005,,
"LTU","Lithuania","EE_SME","Screens and monitors","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",2.269,,
"LTU","Lithuania","EE_SME","Screens and monitors","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",2.26,,
"LTU","Lithuania","EE_SME","Screens and monitors","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",1.801,,
"LTU","Lithuania","EE_SME","Screens and monitors","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",1.853,,
"LTU","Lithuania","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",0.379,,
"LTU","Lithuania","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",0.353,,
"LTU","Lithuania","EE_LMP","Lamps","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",0.425,,
"LTU","Lithuania","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",0.268,,
"LTU","Lithuania","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",0.317,,
"LTU","Lithuania","EE_LMP","Lamps","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",0.339,,
"LTU","Lithuania","EE_LMP","Lamps","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",0.267,,
"LTU","Lithuania","EE_LMP","Lamps","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",0.29,,
"LTU","Lithuania","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",15.423,,
"LTU","Lithuania","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",17.893,,
"LTU","Lithuania","EE_LE","Large equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",20.636,,
"LTU","Lithuania","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",5.318,,
"LTU","Lithuania","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",5.894,,
"LTU","Lithuania","EE_LE","Large equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",5.643,,
"LTU","Lithuania","EE_LE","Large equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",4.954,,
"LTU","Lithuania","EE_LE","Large equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",4.574,,
"LTU","Lithuania","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",7.714,,
"LTU","Lithuania","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",8.51,,
"LTU","Lithuania","EE_SE","Small equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",9.406,,
"LTU","Lithuania","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",2.213,,
"LTU","Lithuania","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",2.634,,
"LTU","Lithuania","EE_SE","Small equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",3.15,,
"LTU","Lithuania","EE_SE","Small equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",2.129,,
"LTU","Lithuania","EE_SE","Small equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",2.478,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2018","2018",1.563,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2019","2019",1.753,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","MKT","Products put on the market","TH_T","Thousand tonnes","2020","2020",1.353,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2018","2018",0.953,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2019","2019",1.011,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","COL","Waste collected","TH_T","Thousand tonnes","2020","2020",1.12,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","TH_T","Thousand tonnes","2019","2019",0.814,,
"LTU","Lithuania","EE_SITTE","Small IT and telecommunication equipment","RCY","Recycling","TH_T","Thousand tonnes","2020","2020",0.871,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2005","2005",24.402,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2006","2006",24.904,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2007","2007",23.217,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2008","2008",24.43,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2009","2009",33.282,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2010","2010",34.477,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2011","2011",33.553,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2012","2012",32.178,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2013","2013",34.2,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2014","2014",39.438,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2015","2015",29.702,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2016","2016",22.479,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2017","2017",23.914,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2018","2018",21.4,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",23.144,,
"MLT","Malta","EE6","Total waste","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",21.058,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2005","2005",0.369,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2006","2006",0.651,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2007","2007",0.534,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2008","2008",0.42,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2009","2009",2.89,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2010","2010",3.703,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2011","2011",3.757,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2012","2012",3.585,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2013","2013",4,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2014","2014",3.85,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2015","2015",4.458,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2016","2016",5.369,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2017","2017",6.31,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2018","2018",6.551,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",8.428,,
"MLT","Malta","EE6","Total waste","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",6.815,,
"MLT","Malta","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",5.043,,
"MLT","Malta","EE6","Total waste","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",4.017,,
"MLT","Malta","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",7.481,,
"MLT","Malta","EE_TEE","Temperature exchange equipment","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",7.093,,
"MLT","Malta","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",3.091,,
"MLT","Malta","EE_TEE","Temperature exchange equipment","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",2.202,,
"MLT","Malta","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",0.744,,
"MLT","Malta","EE_TEE","Temperature exchange equipment","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",1.591,,
"MLT","Malta","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",1.206,,
"MLT","Malta","EE_SME","Screens and monitors","MKT","Products put on the market","KG_HAB","Kilograms per capita","2020","2020",1.298,,
"MLT","Malta","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2019","2019",1.918,,
"MLT","Malta","EE_SME","Screens and monitors","COL","Waste collected","KG_HAB","Kilograms per capita","2020","2020",1.228,,
"MLT","Malta","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2019","2019",1.795,,
"MLT","Malta","EE_SME","Screens and monitors","RCY","Recycling","KG_HAB","Kilograms per capita","2020","2020",0.472,,
"MLT","Malta","EE_LMP","Lamps","MKT","Products put on the market","KG_HAB","Kilograms per capita","2019","2019",0.419,,
